source_run,partition_kind,alpha,q,depth,layer_dependent,cell_index,bits,x_lo,x_hi,plog_lo,plog_hi,x_mid,plog_mid,cell_worst_err,cell_log2_ratio,path_intercept,free_cell_intercept,worst_candidate_type,worst_candidate_x,worst_candidate_plog,n_candidates
partition_2026-03-18,harmonic_x,1/2,3,8,True,116,"(0, 1, 1, 1, 0, 1, 0, 0)",1.292929292929293,1.2962025316455696,0.29292929292929293,0.29620253164556964,1.2945659122874313,0.2945659122874313,0.012775647287953293,0.0004922622151666323,-0.07958984375,-0.09492206573486328,endpoint,1.2962025316455696,0.29620253164556964,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,117,"(0, 1, 1, 1, 0, 1, 0, 1)",1.2962025316455696,1.299492385786802,0.29620253164556964,0.29949238578680204,1.297847458716186,0.29784745871618584,0.013264533644187426,0.0004888863562341327,-0.07958984375,-0.0955057144165039,endpoint,1.299492385786802,0.29949238578680204,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,118,"(0, 1, 1, 1, 0, 1, 1, 0)",1.299492385786802,1.3027989821882953,0.29949238578680204,0.30279898218829515,1.3011456839875486,0.3011456839875486,0.013749994762876264,0.00048546111868883775,-0.07958984375,-0.09608268737792969,endpoint,1.3027989821882953,0.30279898218829515,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,119,"(0, 1, 1, 1, 0, 1, 1, 1)",1.3027989821882953,1.3061224489795917,0.30279898218829515,0.30612244897959184,1.3044607155839436,0.3044607155839435,0.014231980550016161,0.00048198578713989703,-0.07958984375,-0.09665489196777344,endpoint,1.3061224489795917,0.30612244897959184,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,120,"(0, 1, 1, 1, 1, 0, 0, 0)",1.3061224489795917,1.3094629156010231,0.30612244897959184,0.309462915601023,1.3077926822903074,0.30779268229030743,0.016703878660012654,0.00048034223369626354,-0.0771484375,-0.09722042083740234,endpoint,1.3094629156010231,0.309462915601023,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,121,"(0, 1, 1, 1, 1, 0, 0, 1)",1.3094629156010231,1.3128205128205128,0.309462915601023,0.3128205128205128,1.311141714210768,0.3111417142107679,0.01718065642393342,0.0004767777639207651,-0.0771484375,-0.09778118133544922,endpoint,1.3128205128205128,0.3128205128205128,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,122,"(0, 1, 1, 1, 1, 0, 1, 0)",1.3128205128205128,1.3161953727506426,0.3128205128205128,0.3161953727506427,1.3145079427855777,0.31450794278557775,0.016655541389584663,0.00047220716710744766,-0.078369140625,-0.09833621978759766,endpoint,1.3161953727506426,0.3161953727506427,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,123,"(0, 1, 1, 1, 1, 0, 1, 1)",1.3161953727506426,1.3195876288659794,0.3161953727506427,0.31958762886597936,1.317891500808311,0.317891500808311,0.017124072219336633,0.00046853082975196846,-0.078369140625,-0.09888458251953125,endpoint,1.3195876288659794,0.31958762886597936,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,124,"(0, 1, 1, 1, 1, 1, 0, 0)",1.3195876288659794,1.322997416020672,0.31958762886597936,0.32299741602067183,1.3212925224433256,0.3212925224433256,0.01658797460618012,0.00046383182350022515,-0.07958984375,-0.09942817687988281,endpoint,1.322997416020672,0.32299741602067183,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,125,"(0, 1, 1, 1, 1, 1, 0, 1)",1.322997416020672,1.3264248704663213,0.32299741602067183,0.32642487046632124,1.3247111432434966,0.32471114324349654,0.017048014818994137,0.0004600402128140199,-0.07958984375,-0.09996509552001953,endpoint,1.3264248704663213,0.32642487046632124,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,126,"(0, 1, 1, 1, 1, 1, 1, 0)",1.3264248704663213,1.3298701298701299,0.32642487046632124,0.32987012987012987,1.3281475001682255,0.3281475001682256,0.017504207968199764,0.0004561931492056257,-0.07958984375,-0.10049629211425781,endpoint,1.3298701298701299,0.32987012987012987,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,127,"(0, 1, 1, 1, 1, 1, 1, 1)",1.3298701298701299,1.3333333333333333,0.32987012987012987,0.3333333333333333,1.3316017316017317,0.3316017316017316,0.01795649778208856,0.00045228981388879656,-0.07958984375,-0.10102176666259766,endpoint,1.3333333333333333,0.3333333333333333,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,128,"(1, 0, 0, 0, 0, 0, 0, 0)",1.3333333333333333,1.3368146214099217,0.3333333333333333,0.3368146214099217,1.3350739773716276,0.33507397737162753,0.0022685302819454726,0.0004280938215455481,-0.10400390625,-0.10154056549072266,endpoint,1.3333333333333333,0.3333333333333333,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,129,"(1, 0, 0, 0, 0, 0, 0, 1)",1.3368146214099217,1.3403141361256545,0.3368146214099217,0.3403141361256545,1.338564378767788,0.33856437876778805,0.0018404364603999243,0.0004239286319243321,-0.10400390625,-0.10205364227294922,endpoint,1.3368146214099217,0.3368146214099217,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,130,"(1, 0, 0, 0, 0, 0, 1, 0)",1.3403141361256545,1.3438320209973753,0.3403141361256545,0.3438320209973753,1.342073078561515,0.34207307856151487,0.0014165078284755922,0.0004197030251697327,-0.10400390625,-0.10256099700927734,endpoint,1.3403141361256545,0.3403141361256545,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,131,"(1, 0, 0, 0, 0, 0, 1, 1)",1.3438320209973753,1.3473684210526315,0.3438320209973753,0.3473684210526316,1.3456002210250035,0.34560022102500343,0.0009968048033058596,0.0004154161008612744,-0.10400390625,-0.10306072235107422,endpoint,1.3438320209973753,0.3438320209973753,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,132,"(1, 0, 0, 0, 0, 1, 0, 0)",1.3473684210526315,1.3509234828496042,0.3473684210526316,0.35092348284960423,1.349145951951118,0.3491459519511179,0.0007859076625013184,0.00041085563374945483,-0.104248046875,-0.10355567932128906,endpoint,1.3473684210526315,0.3473684210526316,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,133,"(1, 0, 0, 0, 0, 1, 0, 1)",1.3509234828496042,1.3544973544973544,0.35092348284960423,0.3544973544973545,1.3527104186734793,0.35271041867347935,0.0003750520287518636,0.0004064417512193043,-0.104248046875,-0.10404300689697266,endpoint,1.3509234828496042,0.35092348284960423,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,134,"(1, 0, 0, 0, 0, 1, 1, 0)",1.3544973544973544,1.3580901856763925,0.3544973544973545,0.35809018567639256,1.3562937700868736,0.3562937700868735,0.0009937628897891309,0.00040089060360761625,-0.10546875,-0.10452461242675781,endpoint,1.3544973544973544,0.3544973544973545,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,135,"(1, 0, 0, 0, 0, 1, 1, 1)",1.3580901856763925,1.3617021276595744,0.35809018567639256,0.3617021276595745,1.3598961566679835,0.3598961566679835,0.0005928722861815147,0.0003963395167128645,-0.10546875,-0.10499954223632812,endpoint,1.3580901856763925,0.35809018567639256,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,136,"(1, 0, 0, 0, 1, 0, 0, 0)",1.3617021276595744,1.3653333333333333,0.3617021276595745,0.36533333333333334,1.3635177304964539,0.3635177304964539,0.0008123150717164983,0.0003923759505979905,-0.104736328125,-0.1054677963256836,endpoint,1.3653333333333333,0.36533333333333334,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,137,"(1, 0, 0, 0, 1, 0, 0, 1)",1.3653333333333333,1.3689839572192513,0.36533333333333334,0.3689839572192513,1.3671586452762923,0.36715864527629233,0.001200011490195529,0.00038769641847903087,-0.104736328125,-0.10592937469482422,endpoint,1.3689839572192513,0.3689839572192513,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,138,"(1, 0, 0, 0, 1, 0, 1, 0)",1.3689839572192513,1.3726541554959786,0.3689839572192513,0.3726541554959786,1.370819056357615,0.3708190563576149,0.0015829602419119655,0.00038294875171643626,-0.104736328125,-0.10638427734375,endpoint,1.3726541554959786,0.3726541554959786,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,139,"(1, 0, 0, 0, 1, 0, 1, 1)",1.3726541554959786,1.3763440860215055,0.3726541554959786,0.3763440860215054,1.374499120758742,0.374499120758742,0.0019610921556564836,0.00037813191374451823,-0.104736328125,-0.10683250427246094,endpoint,1.3763440860215055,0.3763440860215054,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,140,"(1, 0, 0, 0, 1, 1, 0, 0)",1.3763440860215055,1.3800539083557952,0.3763440860215054,0.38005390835579517,1.3781989971886504,0.37819899718865024,0.0023343370050993026,0.000373244849442819,-0.104736328125,-0.10727405548095703,endpoint,1.3800539083557952,0.38005390835579517,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,141,"(1, 0, 0, 0, 1, 1, 0, 1)",1.3800539083557952,1.3837837837837839,0.38005390835579517,0.3837837837837838,1.3819188460697895,0.3819188460697895,0.0027026234898443963,0.00036828648474509346,-0.104736328125,-0.10770893096923828,endpoint,1.3837837837837839,0.3837837837837838,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,142,"(1, 0, 0, 0, 1, 1, 1, 0)",1.3837837837837839,1.3875338753387534,0.3837837837837838,0.3875338753387534,1.3856588295612686,0.38565882956126857,0.003065879216083116,0.00036325572623872,-0.104736328125,-0.10813617706298828,endpoint,1.3875338753387534,0.3875338753387534,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,143,"(1, 0, 0, 0, 1, 1, 1, 1)",1.3875338753387534,1.391304347826087,0.3875338753387534,0.391304347826087,1.3894191115824202,0.38941911158242015,0.0034240306768373884,0.00035815146075427216,-0.104736328125,-0.10855674743652344,endpoint,1.391304347826087,0.391304347826087,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,144,"(1, 0, 0, 1, 0, 0, 0, 0)",1.391304347826087,1.3950953678474114,0.391304347826087,0.39509536784741145,1.3931998578367493,0.3931998578367492,0.017199738341332624,0.0003678730578970584,-0.0888671875,-0.10897064208984375,endpoint,1.3950953678474114,0.39509536784741145,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,145,"(1, 0, 0, 1, 0, 0, 0, 1)",1.3950953678474114,1.3989071038251366,0.39509536784741145,0.3989071038251366,1.397001235836274,0.397001235836274,0.017562471550901577,0.00036273320956894993,-0.0888671875,-0.10937690734863281,endpoint,1.3989071038251366,0.3989071038251366,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,146,"(1, 0, 0, 1, 0, 0, 1, 0)",1.3989071038251366,1.4027397260273973,0.3989071038251366,0.40273972602739727,1.4008234149262668,0.40082341492626694,0.016889594200678357,0.00035636373424790017,-0.090087890625,-0.10977554321289062,endpoint,1.4027397260273973,0.40273972602739727,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,147,"(1, 0, 0, 1, 0, 0, 1, 1)",1.4027397260273973,1.4065934065934067,0.40273972602739727,0.4065934065934066,1.4046665663104019,0.40466656631040193,0.0172406566856673,0.0003510624849889451,-0.090087890625,-0.1101675033569336,endpoint,1.4065934065934067,0.4065934065934066,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,148,"(1, 0, 0, 1, 0, 1, 0, 0)",1.4065934065934067,1.4104683195592287,0.4065934065934066,0.41046831955922863,1.4085308630763176,0.40853086307631764,0.016552869995422714,0.0003445094423560076,-0.09130859375,-0.11055183410644531,endpoint,1.4104683195592287,0.41046831955922863,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,149,"(1, 0, 0, 1, 0, 1, 0, 1)",1.4104683195592287,1.4143646408839778,0.41046831955922863,0.4143646408839779,1.4124164802216033,0.41241648022160327,0.01689191156100278,0.00033904156558006525,-0.09130859375,-0.11092853546142578,endpoint,1.4143646408839778,0.4143646408839779,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,150,"(1, 0, 0, 1, 0, 1, 1, 0)",1.4143646408839778,1.4182825484764543,0.4143646408839779,0.4182825484764543,1.4163235946802162,0.4163235946802161,0.017225404563135257,0.0003334930021324781,-0.09130859375,-0.111297607421875,endpoint,1.4182825484764543,0.4182825484764543,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,151,"(1, 0, 0, 1, 0, 1, 1, 1)",1.4182825484764543,1.4222222222222223,0.4182825484764543,0.4222222222222222,1.4202523853493383,0.42025238534933823,0.017553267046851135,0.0003278624837158757,-0.09130859375,-0.11165904998779297,endpoint,1.4222222222222223,0.4222222222222222,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,152,"(1, 0, 0, 1, 1, 0, 0, 0)",1.4222222222222223,1.426183844011142,0.4222222222222222,0.42618384401114207,1.4242030331166822,0.4242030331166821,0.01787541576531782,0.00032214871846668607,-0.09130859375,-0.11201286315917969,endpoint,1.426183844011142,0.42618384401114207,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,153,"(1, 0, 0, 1, 1, 0, 0, 1)",1.426183844011142,1.4301675977653632,0.42618384401114207,0.4301675977653631,1.4281757208882526,0.4281757208882526,0.01819176615575633,0.0003163503904385076,-0.09130859375,-0.11235904693603516,endpoint,1.4301675977653632,0.4301675977653631,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,154,"(1, 0, 0, 1, 1, 0, 1, 0)",1.4301675977653632,1.4341736694677871,0.4301675977653631,0.4341736694677871,1.4321706336165752,0.4321706336165751,0.018502232314828636,0.00031046615907230895,-0.09130859375,-0.11269760131835938,endpoint,1.4341736694677871,0.4341736694677871,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,155,"(1, 0, 0, 1, 1, 0, 1, 1)",1.4341736694677871,1.4382022471910112,0.4341736694677871,0.43820224719101125,1.4361879583293993,0.43618795832939916,0.018806726973481708,0.0003044946586530718,-0.09130859375,-0.11302757263183594,endpoint,1.4382022471910112,0.43820224719101125,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,156,"(1, 0, 0, 1, 1, 1, 0, 0)",1.4382022471910112,1.4422535211267606,0.43820224719101125,0.4422535211267606,1.4402278841588858,0.4402278841588859,0.018896431127030714,0.00029818423444481795,-0.091552734375,-0.11334991455078125,endpoint,1.4422535211267606,0.4422535211267606,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,157,"(1, 0, 0, 1, 1, 1, 0, 1)",1.4422535211267606,1.4463276836158192,0.4422535211267606,0.4463276836158192,1.4442906023712898,0.44429060237128987,0.019188463101788133,0.00029203197475742056,-0.091552734375,-0.11366462707519531,endpoint,1.4463276836158192,0.4463276836158192,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,158,"(1, 0, 0, 1, 1, 1, 1, 0)",1.4463276836158192,1.4504249291784703,0.4463276836158192,0.45042492917847027,1.4483763063971447,0.4483763063971447,0.018427611050636415,0.00028451541562435085,-0.0927734375,-0.11397075653076172,endpoint,1.4504249291784703,0.45042492917847027,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,159,"(1, 0, 0, 1, 1, 1, 1, 1)",1.4504249291784703,1.4545454545454546,0.45042492917847027,0.45454545454545453,1.4524851918619623,0.4524851918619624,0.018705779278381542,0.0002781682277451237,-0.0927734375,-0.11426830291748047,endpoint,1.4545454545454546,0.45454545454545453,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,160,"(1, 0, 1, 0, 0, 0, 0, 0)",1.4545454545454546,1.4586894586894588,0.45454545454545453,0.4586894586894587,1.4566174566174566,0.4566174566174566,0.014983507717520345,0.00026679350476668047,-0.097412109375,-0.11455726623535156,endpoint,1.4586894586894588,0.4586894586894587,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,161,"(1, 0, 1, 0, 0, 0, 0, 1)",1.4586894586894588,1.4628571428571429,0.4586894586894587,0.46285714285714286,1.4607733007733008,0.46077330077330075,0.015243722700161675,0.0002602149826413293,-0.097412109375,-0.1148386001586914,endpoint,1.4628571428571429,0.46285714285714286,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,162,"(1, 0, 1, 0, 0, 0, 1, 0)",1.4628571428571429,1.4670487106017192,0.46285714285714286,0.4670487106017192,1.464952926729431,0.464952926729431,0.015497260920078125,0.0002535382199164506,-0.097412109375,-0.1151113510131836,endpoint,1.4670487106017192,0.4670487106017192,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,163,"(1, 0, 1, 0, 0, 0, 1, 1)",1.4670487106017192,1.471264367816092,0.4670487106017192,0.47126436781609193,1.4691565392089057,0.4691565392089056,0.01574402253747898,0.0002467616174008568,-0.097412109375,-0.11537456512451172,endpoint,1.471264367816092,0.47126436781609193,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,164,"(1, 0, 1, 0, 0, 1, 0, 0)",1.471264367816092,1.4755043227665705,0.47126436781609193,0.4755043227665706,1.4733843452913313,0.4733843452913313,0.015983906082429267,0.0002398835449502852,-0.097412109375,-0.1156301498413086,endpoint,1.4755043227665705,0.4755043227665706,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,165,"(1, 0, 1, 0, 0, 1, 0, 1)",1.4755043227665705,1.4797687861271676,0.4755043227665706,0.4797687861271676,1.477636554446869,0.47763655444686914,0.01621680842318784,0.00023290234075857424,-0.097412109375,-0.1158761978149414,endpoint,1.4797687861271676,0.4797687861271676,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,166,"(1, 0, 1, 0, 0, 1, 1, 0)",1.4797687861271676,1.4840579710144928,0.4797687861271676,0.48405797101449277,1.4819133785708303,0.48191337857083016,0.01644262473381777,0.00022581631062992735,-0.097412109375,-0.11611366271972656,endpoint,1.4840579710144928,0.48405797101449277,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,167,"(1, 0, 1, 0, 0, 1, 1, 1)",1.4840579710144928,1.4883720930232558,0.48405797101449277,0.4883720930232558,1.4862150320188743,0.4862150320188743,0.016661248461049456,0.00021862372723168653,-0.097412109375,-0.11634254455566406,endpoint,1.4883720930232558,0.4883720930232558,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,168,"(1, 0, 1, 0, 1, 0, 0, 0)",1.4883720930232558,1.4927113702623906,0.4883720930232558,0.49271137026239065,1.4905417316428233,0.4905417316428232,0.018997642421022785,0.00021410095382650384,-0.094970703125,-0.1165618896484375,endpoint,1.4927113702623906,0.49271137026239065,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,169,"(1, 0, 1, 0, 1, 0, 0, 1)",1.4927113702623906,1.4970760233918128,0.49271137026239065,0.49707602339181284,1.4948936968271018,0.49489369682710177,0.019204355959693116,0.00020671353867033446,-0.094970703125,-0.11677169799804688,endpoint,1.4970760233918128,0.49707602339181284,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,170,"(1, 0, 1, 0, 1, 0, 1, 0)",1.4970760233918128,1.501466275659824,0.49707602339181284,0.501466275659824,1.4992711495258184,0.49927114952581847,0.018338614562896528,0.00019780271971491832,-0.09619140625,-0.1169729232788086,endpoint,1.501466275659824,0.501466275659824,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,171,"(1, 0, 1, 0, 1, 0, 1, 1)",1.501466275659824,1.5058823529411764,0.501466275659824,0.5058823529411764,1.5036743143005002,0.5036743143005002,0.018528792634112903,0.00019017807121637687,-0.09619140625,-0.11716461181640625,endpoint,1.5058823529411764,0.5058823529411764,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,172,"(1, 0, 1, 0, 1, 1, 0, 0)",1.5058823529411764,1.5103244837758112,0.5058823529411764,0.5103244837758112,1.5081034183584938,0.5081034183584938,0.01764262372961706,0.00018099963652838482,-0.097412109375,-0.11734676361083984,endpoint,1.5103244837758112,0.5103244837758112,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,173,"(1, 0, 1, 0, 1, 1, 0, 1)",1.5103244837758112,1.514792899408284,0.5103244837758112,0.514792899408284,1.5125586915920477,0.5125586915920476,0.01781575323413349,0.0001731295045164282,-0.097412109375,-0.11751937866210938,endpoint,1.514792899408284,0.514792899408284,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,174,"(1, 0, 1, 0, 1, 1, 1, 0)",1.514792899408284,1.5192878338278932,0.514792899408284,0.5192878338278932,1.5170403666180885,0.5170403666180886,0.017980892967060794,0.00016513973292730564,-0.097412109375,-0.11768245697021484,endpoint,1.5192878338278932,0.5192878338278932,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,175,"(1, 0, 1, 0, 1, 1, 1, 1)",1.5192878338278932,1.5238095238095237,0.5192878338278932,0.5238095238095238,1.5215486788187085,0.5215486788187085,0.01813792126694745,0.00015702829988665685,-0.097412109375,-0.11783599853515625,endpoint,1.5238095238095237,0.5238095238095238,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,176,"(1, 0, 1, 1, 0, 0, 0, 0)",1.5238095238095237,1.528358208955224,0.5238095238095238,0.5283582089552239,1.526083866382374,0.5260838663823738,0.018716604675973043,0.00014938897514552368,-0.096923828125,-0.11797904968261719,endpoint,1.528358208955224,0.5283582089552239,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,177,"(1, 0, 1, 1, 0, 0, 0, 1)",1.528358208955224,1.532934131736527,0.5283582089552239,0.5329341317365269,1.5306461703458754,0.5306461703458755,0.018857637904223103,0.00014103322825006033,-0.096923828125,-0.11811256408691406,endpoint,1.532934131736527,0.5329341317365269,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,178,"(1, 0, 1, 1, 0, 0, 1, 0)",1.532934131736527,1.5375375375375375,0.5329341317365269,0.5375375375375375,1.5352358346370323,0.5352358346370323,0.018990187478893368,0.0001325495746702645,-0.096923828125,-0.11823654174804688,endpoint,1.5375375375375375,0.5375375375375375,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,179,"(1, 0, 1, 1, 0, 0, 1, 1)",1.5375375375375375,1.5421686746987953,0.5375375375375375,0.5421686746987951,1.5398531061181664,0.5398531061181664,0.019114123303292683,0.00012393582439931545,-0.096923828125,-0.11834907531738281,endpoint,1.5421686746987953,0.5421686746987951,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,180,"(1, 0, 1, 1, 0, 1, 0, 0)",1.5421686746987953,1.5468277945619335,0.5421686746987951,0.5468277945619335,1.5444982346303644,0.5444982346303644,0.019013165896644618,0.00011488118375185184,-0.09716796875,-0.11845207214355469,endpoint,1.5468277945619335,0.5468277945619335,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,181,"(1, 0, 1, 1, 0, 1, 0, 1)",1.5468277945619335,1.5515151515151515,0.5468277945619335,0.5515151515151515,1.5491714730385426,0.5491714730385425,0.019119163624435234,0.0001059977277906157,-0.09716796875,-0.1185445785522461,endpoint,1.5515151515151515,0.5515151515151515,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,182,"(1, 0, 1, 1, 0, 1, 1, 0)",1.5515151515151515,1.5562310030395137,0.5515151515151515,0.5562310030395137,1.5538730772773326,0.5538730772773326,0.01813178913694198,9.540528197560027e-05,-0.098388671875,-0.11862659454345703,endpoint,1.5562310030395137,0.5562310030395137,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,183,"(1, 0, 1, 1, 0, 1, 1, 1)",1.5562310030395137,1.5609756097560976,0.5562310030395137,0.5609756097560976,1.5586033063978055,0.5586033063978056,0.01821802043186949,8.62312949275087e-05,-0.098388671875,-0.1186981201171875,endpoint,1.5609756097560976,0.5609756097560976,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,184,"(1, 0, 1, 1, 1, 0, 0, 0)",1.5609756097560976,1.5657492354740061,0.5609756097560976,0.5657492354740061,1.5633624226150518,0.5633624226150519,0.018947557294832607,7.787598433384053e-05,-0.09765625,-0.1187591552734375,endpoint,1.5657492354740061,0.5657492354740061,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,185,"(1, 0, 1, 1, 1, 0, 0, 1)",1.5657492354740061,1.5705521472392638,0.5657492354740061,0.5705521472392638,1.568150691356635,0.568150691356635,0.019015981618861626,6.842432402902153e-05,-0.09765625,-0.11880874633789062,endpoint,1.5705521472392638,0.5705521472392638,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,186,"(1, 0, 1, 1, 1, 0, 1, 0)",1.5705521472392638,1.5753846153846154,0.5705521472392638,0.5753846153846154,1.5729683813119395,0.5729683813119396,0.01907480741506322,5.8825796201592755e-05,-0.09765625,-0.11884784698486328,endpoint,1.5753846153846154,0.5753846153846154,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,187,"(1, 0, 1, 1, 1, 0, 1, 1)",1.5753846153846154,1.5802469135802468,0.5753846153846154,0.5802469135802469,1.577815764482431,0.5778157644824311,0.019123885232075345,4.907781701212584e-05,-0.09765625,-0.11887550354003906,endpoint,1.5802469135802468,0.5802469135802469,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,188,"(1, 0, 1, 1, 1, 1, 0, 0)",1.5802469135802468,1.585139318885449,0.5802469135802469,0.5851393188854489,1.582693116232848,0.5826931162328479,0.019163062980071283,3.9177747995936926e-05,-0.09765625,-0.11889171600341797,endpoint,1.585139318885449,0.5851393188854489,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,189,"(1, 0, 1, 1, 1, 1, 0, 1)",1.585139318885449,1.5900621118012421,0.5851393188854489,0.5900621118012422,1.5876007153433456,0.5876007153433456,0.019192185874760754,2.9122894689471794e-05,-0.09765625,-0.1188974380493164,endpoint,1.5900621118012421,0.5900621118012422,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,190,"(1, 0, 1, 1, 1, 1, 1, 0)",1.5900621118012421,1.5950155763239875,0.5900621118012422,0.5950155763239875,1.592538844062615,0.5925388440626149,0.01921109637997706,1.891050521630668e-05,-0.09765625,-0.11889076232910156,endpoint,1.5950155763239875,0.5950155763239875,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,191,"(1, 0, 1, 1, 1, 1, 1, 1)",1.5950155763239875,1.6,0.5950155763239875,0.6,1.5975077881619937,0.5975077881619938,0.01921963414880846,8.537768831398707e-06,-0.09765625,-0.11887264251708984,endpoint,1.6,0.6,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,192,"(1, 1, 0, 0, 0, 0, 0, 0)",1.6,1.6050156739811912,0.6,0.6050156739811913,1.6025078369905956,0.6025078369905956,0.01922014925816906,2.513294938434156e-06,-0.09765625,-0.11884307861328125,D,1.6015625,0.6015625,3
partition_2026-03-18,harmonic_x,1/2,3,8,True,193,"(1, 1, 0, 0, 0, 0, 0, 1)",1.6050156739811912,1.610062893081761,0.6050156739811913,0.610062893081761,1.6075392835314761,0.6075392835314761,0.019217635963230627,1.2700291035067086e-05,-0.09765625,-0.11880207061767578,endpoint,1.6050156739811912,0.6050156739811913,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,194,"(1, 1, 0, 0, 0, 0, 1, 0)",1.610062893081761,1.615141955835962,0.610062893081761,0.6151419558359621,1.6126024244588615,0.6126024244588616,0.01810197313837938,2.5328584752670912e-05,-0.098876953125,-0.11874866485595703,endpoint,1.610062893081761,0.610062893081761,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,195,"(1, 1, 0, 0, 0, 0, 1, 1)",1.615141955835962,1.620253164556962,0.6151419558359621,0.620253164556962,1.617697560196462,0.617697560196462,0.01807664455362671,3.6388827860232506e-05,-0.098876953125,-0.1186838150024414,endpoint,1.615141955835962,0.6151419558359621,2
partition_2026-03-18,harmonic_x,1/2,3,8,True,196,"(1, 1, 0, 0, 0, 1, 0, 0)",1.620253164556962,1.6253968253968254,0.620253164556962,0.6253968253968254,1.6228249949768938,0.6228249949768937,0.016932913039067535,4.941824658696809e-05,-0.10009765625,-0.1186056137084961,endpoint,1.620253164556962,0.620253164556962,2
