partition_kind,alpha,q,depth,layer_dependent,cell_index,bits,x_lo,x_hi,plog_lo,plog_hi,x_mid,plog_mid,cell_worst_err,cell_log2_ratio,path_intercept,free_cell_intercept,worst_candidate_type,worst_candidate_x,n_candidates
geometric_x,1/2,5,6,False,43,"(1, 0, 1, 0, 1, 1)",1.593142151342267,1.6104903319492543,0.5931421513422669,0.6104903319492543,1.6018162416457606,0.6018162416457606,0.025807802933905742,3.720420102552906e-05,-0.09033203125,-0.11883258819580078,D,0.6064453125,3
geometric_x,1/2,5,6,False,44,"(1, 0, 1, 1, 0, 0)",1.6104903319492543,1.6280274218573478,0.6104903319492543,0.6280274218573477,1.619258876903301,0.6192588769033011,0.013015059564329315,0.00016438445493851685,-0.1044921875,-0.11864471435546875,endpoint,0.6104903319492543,2
geometric_x,1/2,5,6,False,45,"(1, 0, 1, 1, 0, 1)",1.6280274218573478,1.645755478153965,0.6280274218573477,0.6457554781539648,1.6368914500056564,0.6368914500056563,0.006377476060603779,0.00033289488084962634,-0.111572265625,-0.118316650390625,endpoint,0.6280274218573477,2
geometric_x,1/2,5,6,False,46,"(1, 0, 1, 1, 1, 0)",1.645755478153965,1.6636765803267364,0.6457554781539648,0.6636765803267365,1.6547160292403507,0.6547160292403507,0.019034874045015613,0.0003941609271579726,-0.097412109375,-0.11784648895263672,endpoint,0.6457554781539648,2
geometric_x,1/2,5,6,False,47,"(1, 0, 1, 1, 1, 1)",1.6636765803267364,1.681792830507429,0.6636765803267365,0.6817928305074291,1.6727347054170827,0.6727347054170828,0.01864071311785764,0.0005312474203986907,-0.097412109375,-0.1172342300415039,endpoint,0.6636765803267365,2
geometric_x,1/2,5,6,False,48,"(1, 1, 0, 0, 0, 0)",1.681792830507429,1.7001063537185235,0.6817928305074291,0.7001063537185235,1.6909495921129762,0.6909495921129762,0.02463528051908741,0.0006330376199811325,-0.09033203125,-0.11647796630859375,endpoint,0.6817928305074291,2
geometric_x,1/2,5,6,False,49,"(1, 1, 0, 0, 0, 1)",1.7001063537185235,1.718619298122478,0.7001063537185235,0.7186192981224779,1.7093628259205007,0.7093628259205007,0.02400224289910628,0.0007755523705638781,-0.09033203125,-0.11557674407958984,endpoint,0.7001063537185235,2
geometric_x,1/2,5,6,False,50,"(1, 1, 0, 0, 1, 0)",1.718619298122478,1.7373338352737062,0.7186192981224779,0.7373338352737062,1.7279765666980922,0.7279765666980921,0.023226690528542402,0.0009213446166570983,-0.09033203125,-0.1145315170288086,endpoint,0.7186192981224779,2
geometric_x,1/2,5,6,False,51,"(1, 1, 0, 0, 1, 1)",1.7373338352737062,1.7562521603732995,0.7373338352737062,0.7562521603732995,1.7467929978235028,0.7467929978235028,0.015661657668114858,0.001111648075657557,-0.097412109375,-0.11334037780761719,endpoint,0.7373338352737062,2
geometric_x,1/2,5,6,False,52,"(1, 1, 0, 1, 0, 0)",1.7562521603732995,1.7753764925265212,0.7562521603732995,0.7753764925265213,1.7658143264499104,0.7658143264499103,0.021234826026767364,0.0012231882514724447,-0.09033203125,-0.11200141906738281,endpoint,0.7562521603732995,2
geometric_x,1/2,5,6,False,53,"(1, 1, 0, 1, 0, 1)",1.7753764925265212,1.7947090750031072,0.7753764925265213,0.7947090750031072,1.7850427837648142,0.7850427837648142,0.026707330739864425,0.00133676735225005,-0.083251953125,-0.11051559448242188,endpoint,0.7753764925265213,2
geometric_x,1/2,5,6,False,54,"(1, 1, 0, 1, 1, 0)",1.7947090750031072,1.8142521755003989,0.7947090750031072,0.8142521755003987,1.804480625251753,0.804480625251753,0.025370563387614373,0.0014957495854006468,-0.083251953125,-0.10888099670410156,endpoint,0.7947090750031072,2
geometric_x,1/2,5,6,False,55,"(1, 1, 0, 1, 1, 1)",1.8142521755003989,1.8340080864093424,0.8142521755003987,0.8340080864093424,1.8241301309548705,0.8241301309548706,0.0170927043598448,0.001703326246760117,-0.09033203125,-0.10709667205810547,endpoint,0.8142521755003987,2
geometric_x,1/2,5,6,False,56,"(1, 1, 1, 0, 0, 0)",1.8340080864093424,1.8539791250833855,0.8340080864093424,0.8539791250833856,1.843993605746364,0.8439936057463641,0.022216263285063535,0.001825299508136109,-0.083251953125,-0.10516166687011719,endpoint,0.8340080864093424,2
geometric_x,1/2,5,6,False,57,"(1, 1, 1, 0, 0, 1)",1.8539791250833855,1.8741676341103,0.8539791250833856,0.8741676341102999,1.8640733795968427,0.8640733795968427,0.020390963776927427,0.0019961317956851536,-0.083251953125,-0.10307598114013672,endpoint,0.8539791250833856,2
geometric_x,1/2,5,6,False,58,"(1, 1, 1, 0, 1, 0)",1.8741676341103,1.8945759815869656,0.8741676341102999,0.8945759815869656,1.8843718078486327,0.8843718078486328,0.018394831981242272,0.002171188831622191,-0.083251953125,-0.10083770751953125,endpoint,0.8741676341102999,2
geometric_x,1/2,5,6,False,59,"(1, 1, 1, 0, 1, 1)",1.8945759815869656,1.9152065613971474,0.8945759815869656,0.9152065613971473,1.9048912714920565,0.9048912714920565,0.016223643149620083,0.002350618643655596,-0.083251953125,-0.09844589233398438,endpoint,0.8945759815869656,2
geometric_x,1/2,5,6,False,60,"(1, 1, 1, 1, 0, 0)",1.9152065613971474,1.9360617934922943,0.9152065613971473,0.9360617934922945,1.9256341774447208,0.9256341774447209,0.02085635646322453,0.0024844337321234078,-0.076171875,-0.0959005355834961,endpoint,0.9152065613971473,2
geometric_x,1/2,5,6,False,61,"(1, 1, 1, 1, 0, 1)",1.9360617934922943,1.9571441241754002,0.9360617934922945,0.9571441241754003,1.9466029588338474,0.9466029588338474,0.011338448283682854,0.0027232239353351716,-0.083251953125,-0.0931997299194336,endpoint,0.9360617934922945,2
geometric_x,1/2,5,6,False,62,"(1, 1, 1, 1, 1, 0)",1.9571441241754002,1.978456026387951,0.9571441241754003,0.9784560263879509,1.9678000752816756,0.9678000752816757,0.0086836406412937,0.0030238231993628788,-0.097412109375,-0.09034252166748047,endpoint,0.9784560263879509,2
geometric_x,1/2,5,6,False,63,"(1, 1, 1, 1, 1, 1)",1.978456026387951,2.0,0.9784560263879509,1.0,1.9892280131939755,0.9892280131939755,0.004644607764018081,0.003169955375638404,-0.09033203125,-0.08732795715332031,endpoint,1.0,2
uniform_x,1/2,1,4,False,0,"(0, 0, 0, 0)",1.0,1.0625,0.0,0.0625,1.03125,0.03125,0.04036023563581397,0.02036151386319327,-0.05517578125,-0.01439666748046875,endpoint,0.0,2
uniform_x,1/2,1,4,False,1,"(0, 0, 0, 1)",1.0625,1.125,0.0625,0.125,1.09375,0.09375,0.03331258746635275,0.01725429281002304,-0.07275390625,-0.040305137634277344,endpoint,0.0625,2
uniform_x,1/2,1,4,False,2,"(0, 0, 1, 0)",1.125,1.1875,0.125,0.1875,1.15625,0.15625,0.01605829465632971,0.014619243779756581,-0.07275390625,-0.061507225036621094,endpoint,0.125,2
uniform_x,1/2,1,4,False,3,"(0, 0, 1, 1)",1.1875,1.25,0.1875,0.25,1.21875,0.21875,0.015337210666219632,0.0119569489497005,-0.09033203125,-0.07861614227294922,endpoint,0.1875,2
uniform_x,1/2,1,4,False,4,"(0, 1, 0, 0)",1.25,1.3125,0.25,0.3125,1.28125,0.28125,0.020719741359659878,0.0099596716703701,-0.07275390625,-0.09213829040527344,endpoint,0.3125,2
uniform_x,1/2,1,4,False,5,"(0, 1, 0, 1)",1.3125,1.375,0.3125,0.375,1.34375,0.34375,0.013941669744900378,0.007613020690862088,-0.09033203125,-0.10249614715576172,endpoint,0.375,2
uniform_x,1/2,1,4,False,6,"(0, 1, 1, 0)",1.375,1.4375,0.375,0.4375,1.40625,0.40625,0.01958765022573483,0.005645980480834454,-0.09033203125,-0.11004638671875,endpoint,0.4375,2
uniform_x,1/2,1,4,False,7,"(0, 1, 1, 1)",1.4375,1.5,0.4375,0.5,1.46875,0.46875,0.008014313887161026,0.0035028593394801446,-0.10791015625,-0.11509037017822266,endpoint,0.5,2
uniform_x,1/2,1,4,False,8,"(1, 0, 0, 0)",1.5,1.5625,0.5,0.5625,1.53125,0.53125,0.04088900687157259,0.0023133728055320284,-0.07275390625,-0.11788749694824219,endpoint,0.5625,2
uniform_x,1/2,1,4,False,9,"(1, 0, 0, 1)",1.5625,1.625,0.5625,0.625,1.59375,0.59375,0.025807802933905742,0.00040866197459605246,-0.09033203125,-0.11873340606689453,D,0.6064453125,3
uniform_x,1/2,1,4,False,10,"(1, 0, 1, 0)",1.625,1.6875,0.625,0.6875,1.65625,0.65625,0.025735903153324382,0.0012835136299433282,-0.09033203125,-0.1176004409790039,endpoint,0.625,2
uniform_x,1/2,1,4,False,11,"(1, 0, 1, 1)",1.6875,1.75,0.6875,0.75,1.71875,0.71875,0.008165913185573468,0.0031819260349306953,-0.10791015625,-0.11487865447998047,endpoint,0.6875,2
uniform_x,1/2,1,4,False,12,"(1, 1, 0, 0)",1.75,1.8125,0.75,0.8125,1.78125,0.78125,0.021604017827553102,0.004367368218949814,-0.09033203125,-0.1106405258178711,endpoint,0.75,2
uniform_x,1/2,1,4,False,13,"(1, 1, 0, 1)",1.8125,1.875,0.8125,0.875,1.84375,0.84375,0.0059422939462106745,0.006211410024592567,-0.10791015625,-0.10501670837402344,endpoint,0.875,2
uniform_x,1/2,1,4,False,14,"(1, 1, 1, 0)",1.875,1.9375,0.875,0.9375,1.90625,0.90625,0.013621676718703611,0.007679382772492937,-0.10791015625,-0.09812164306640625,endpoint,0.9375,2
uniform_x,1/2,1,4,False,15,"(1, 1, 1, 1)",1.9375,2.0,0.9375,1.0,1.96875,0.96875,0.041080793032408074,0.009531021789280184,-0.12548828125,-0.0900564193725586,endpoint,1.0,2
geometric_x,1/2,1,4,False,0,"(0, 0, 0, 0)",1.0,1.0442737824274138,0.0,0.04427378242741384,1.022136891213707,0.02213689121370692,0.03891211000266933,0.014751067087426089,-0.05322265625,-0.01044464111328125,endpoint,0.0,2
geometric_x,1/2,1,4,False,1,"(0, 0, 0, 1)",1.0442737824274138,1.0905077326652577,0.04427378242741384,0.09050773266525766,1.0673907575463357,0.06739075754633575,0.03739800471949004,0.01365512203754463,-0.07080078125,-0.030208587646484375,endpoint,0.04427378242741384,2
geometric_x,1/2,1,4,False,2,"(0, 0, 1, 0)",1.0905077326652577,1.1387886347566916,0.09050773266525766,0.13878863475669165,1.1146481837109747,0.11464818371097465,0.023742882681945413,0.012644169291351363,-0.07080078125,-0.048061370849609375,endpoint,0.09050773266525766,2
geometric_x,1/2,1,4,False,3,"(0, 0, 1, 1)",1.1387886347566916,1.189207115002721,0.13878863475669165,0.18920711500272105,1.1639978748797064,0.16399787487970635,0.024799333245646232,0.011371676503345621,-0.08837890625,-0.0639791488647461,endpoint,0.13878863475669165,2
geometric_x,1/2,1,4,False,4,"(0, 1, 0, 0)",1.189207115002721,1.241857812073484,0.18920711500272105,0.24185781207348406,1.2155324635381026,0.21553246353810257,0.010860357875386794,0.010398224937429423,-0.07080078125,-0.07793426513671875,endpoint,0.24185781207348406,2
geometric_x,1/2,1,4,False,5,"(0, 1, 0, 1)",1.241857812073484,1.2968395546510096,0.24185781207348406,0.29683955465100964,1.269348683362247,0.2693486833622469,0.005697206153276906,0.008929840591032114,-0.08837890625,-0.08989620208740234,endpoint,0.29683955465100964,2
geometric_x,1/2,1,4,False,6,"(0, 1, 1, 0)",1.2968395546510096,1.3542555469368927,0.29683955465100964,0.3542555469368927,1.3255475507939511,0.3255475507939512,0.01326428466278862,0.007567078509511715,-0.08837890625,-0.09983348846435547,endpoint,0.3542555469368927,2
geometric_x,1/2,1,4,False,7,"(0, 1, 1, 1)",1.3542555469368927,1.4142135623730951,0.3542555469368927,0.41421356237309503,1.384234554654994,0.3842345546549939,0.0044054012324947975,0.005836620115096607,-0.10595703125,-0.10770988464355469,endpoint,0.41421356237309503,2
geometric_x,1/2,1,4,False,8,"(1, 0, 0, 0)",1.4142135623730951,1.4768261459394993,0.41421356237309503,0.4768261459394993,1.4455198541562972,0.4455198541562972,0.038944196156517286,0.004781611124937961,-0.07080078125,-0.11349010467529297,endpoint,0.4768261459394993,2
geometric_x,1/2,1,4,False,9,"(1, 0, 0, 1)",1.4768261459394993,1.5422108254079407,0.4768261459394993,0.5422108254079409,1.50951848567372,0.50951848567372,0.02664938407835074,0.002782565186396963,-0.08837890625,-0.11713123321533203,endpoint,0.5422108254079409,2
geometric_x,1/2,1,4,False,10,"(1, 0, 1, 0)",1.5422108254079407,1.6104903319492543,0.5422108254079409,0.6104903319492543,1.5763505786785976,0.5763505786785975,0.027561128985932024,0.000911744907581285,-0.08837890625,-0.1186532974243164,D,0.6077473958333334,3
geometric_x,1/2,1,4,False,11,"(1, 0, 1, 1)",1.6104903319492543,1.681792830507429,0.6104903319492543,0.6817928305074291,1.6461415812283418,0.6461415812283416,0.011685532808188565,0.0014915652679477068,-0.10595703125,-0.11782264709472656,endpoint,0.6104903319492543,2
geometric_x,1/2,1,4,False,12,"(1, 1, 0, 0)",1.681792830507429,1.7562521603732995,0.6817928305074291,0.7562521603732995,1.7190224954403643,0.7190224954403643,0.026430322721424388,0.0033568472929655932,-0.08837890625,-0.114776611328125,endpoint,0.6817928305074291,2
geometric_x,1/2,1,4,False,13,"(1, 1, 0, 1)",1.7562521603732995,1.8340080864093424,0.7562521603732995,0.8340080864093424,1.795130123391321,0.7951301233913209,0.006440658690820119,0.006232811632654312,-0.10595703125,-0.10940074920654297,endpoint,0.7562521603732995,2
geometric_x,1/2,1,4,False,14,"(1, 1, 1, 0)",1.8340080864093424,1.9152065613971474,0.8340080864093424,0.9152065613971473,1.8746073239032448,0.8746073239032449,0.008752580450672849,0.008960427508838657,-0.10595703125,-0.1016378402709961,endpoint,0.9152065613971473,2
geometric_x,1/2,1,4,False,15,"(1, 1, 1, 1)",1.9152065613971474,2.0,0.9152065613971473,1.0,1.9576032806985737,0.9576032806985737,0.03903223742957822,0.012516071336695274,-0.12353515625,-0.09142780303955078,endpoint,1.0,2
uniform_x,1/2,2,4,False,0,"(0, 0, 0, 0)",1.0,1.0625,0.0,0.0625,1.03125,0.03125,0.02755863343646477,0.02056963313822954,-0.037841796875,-0.01439666748046875,endpoint,0.0,2
uniform_x,1/2,2,4,False,1,"(0, 0, 0, 1)",1.0625,1.125,0.0625,0.125,1.09375,0.09375,0.02571602503869538,0.017381258220648555,-0.062744140625,-0.040305137634277344,endpoint,0.0625,2
uniform_x,1/2,2,4,False,2,"(0, 0, 1, 0)",1.125,1.1875,0.125,0.1875,1.15625,0.15625,0.027626466725659334,0.014421270345449112,-0.087646484375,-0.061507225036621094,endpoint,0.125,2
uniform_x,1/2,2,4,False,3,"(0, 0, 1, 1)",1.1875,1.25,0.1875,0.25,1.21875,0.21875,0.009782567760919708,0.012182454531076194,-0.073974609375,-0.07861614227294922,endpoint,0.25,2
uniform_x,1/2,2,4,False,4,"(0, 1, 0, 0)",1.25,1.3125,0.25,0.3125,1.28125,0.28125,0.008536600156272792,0.00974754351589723,-0.087646484375,-0.09213829040527344,endpoint,0.3125,2
uniform_x,1/2,2,4,False,5,"(0, 1, 0, 1)",1.3125,1.375,0.3125,0.375,1.34375,0.34375,0.012067907751877587,0.007277025136164787,-0.112548828125,-0.10249614715576172,endpoint,0.3125,2
uniform_x,1/2,2,4,False,6,"(0, 1, 1, 0)",1.375,1.4375,0.375,0.4375,1.40625,0.40625,0.012278620127586454,0.005513022370106719,-0.098876953125,-0.11004638671875,endpoint,0.4375,2
uniform_x,1/2,2,4,False,7,"(0, 1, 1, 1)",1.4375,1.5,0.4375,0.5,1.46875,0.46875,0.027825719899582053,0.003870359877973911,-0.085205078125,-0.11509037017822266,endpoint,0.5,2
uniform_x,1/2,2,4,False,8,"(1, 0, 0, 0)",1.5,1.5625,0.5,0.5625,1.53125,0.53125,0.027776438396308216,0.0020679701841682225,-0.087646484375,-0.11788749694824219,endpoint,0.5625,2
uniform_x,1/2,2,4,False,9,"(1, 0, 0, 1)",1.5625,1.625,0.5625,0.625,1.59375,0.59375,0.005763090118866553,0.00023612953784210558,-0.112548828125,-0.11873340606689453,D,0.5916341145833334,3
uniform_x,1/2,2,4,False,10,"(1, 0, 1, 0)",1.625,1.6875,0.625,0.6875,1.65625,0.65625,0.01962545800302635,0.0021589796596989783,-0.137451171875,-0.1176004409790039,endpoint,0.6875,2
uniform_x,1/2,2,4,False,11,"(1, 0, 1, 1)",1.6875,1.75,0.6875,0.75,1.71875,0.71875,0.010186447490710591,0.003489692155525415,-0.123779296875,-0.11487865447998047,endpoint,0.75,2
uniform_x,1/2,2,4,False,12,"(1, 1, 0, 0)",1.75,1.8125,0.75,0.8125,1.78125,0.78125,0.013548748207629028,0.0045352828899676186,-0.098876953125,-0.1106405258178711,endpoint,0.75,2
uniform_x,1/2,2,4,False,13,"(1, 1, 0, 1)",1.8125,1.875,0.8125,0.875,1.84375,0.84375,0.02176815134413392,0.006546050991693256,-0.123779296875,-0.10501670837402344,endpoint,0.875,2
uniform_x,1/2,2,4,False,14,"(1, 1, 1, 0)",1.875,1.9375,0.875,0.9375,1.90625,0.90625,0.01585054255864616,0.007727303312909467,-0.110107421875,-0.09812164306640625,endpoint,0.9375,2
uniform_x,1/2,2,4,False,15,"(1, 1, 1, 1)",1.9375,2.0,0.9375,1.0,1.96875,0.96875,0.010904684586496375,0.008867022768677114,-0.096435546875,-0.0900564193725586,endpoint,1.0,2
geometric_x,1/2,2,4,False,0,"(0, 0, 0, 0)",1.0,1.0442737824274138,0.0,0.04427378242741384,1.022136891213707,0.02213689121370692,0.030613478657717356,0.014846239416723455,-0.0419921875,-0.01044464111328125,endpoint,0.0,2
geometric_x,1/2,2,4,False,1,"(0, 0, 0, 1)",1.0442737824274138,1.0905077326652577,0.04427378242741384,0.09050773266525766,1.0673907575463357,0.06739075754633575,0.03002914821128424,0.013745308339323567,-0.06103515625,-0.030208587646484375,endpoint,0.04427378242741384,2
geometric_x,1/2,2,4,False,2,"(0, 0, 1, 0)",1.0905077326652577,1.1387886347566916,0.09050773266525766,0.13878863475669165,1.1146481837109747,0.11464818371097465,0.030864873542001545,0.012551493615730741,-0.080078125,-0.048061370849609375,endpoint,0.09050773266525766,2
geometric_x,1/2,2,4,False,3,"(0, 0, 1, 1)",1.1387886347566916,1.189207115002721,0.13878863475669165,0.18920711500272105,1.1639978748797064,0.16399787487970635,0.008827873007930786,0.011592025140175152,-0.06787109375,-0.0639791488647461,endpoint,0.13878863475669165,2
geometric_x,1/2,2,4,False,4,"(0, 1, 0, 0)",1.189207115002721,1.241857812073484,0.18920711500272105,0.24185781207348406,1.2155324635381026,0.21553246353810257,0.00685192229153412,0.01029147038083908,-0.080078125,-0.07793426513671875,endpoint,0.18920711500272105,2
geometric_x,1/2,2,4,False,5,"(0, 1, 0, 1)",1.241857812073484,1.2968395546510096,0.24185781207348406,0.29683955465100964,1.269348683362247,0.2693486833622469,0.011913284346257894,0.00879408225660427,-0.09912109375,-0.08989620208740234,endpoint,0.24185781207348406,2
geometric_x,1/2,2,4,False,6,"(0, 1, 1, 0)",1.2968395546510096,1.3542555469368927,0.29683955465100964,0.3542555469368927,1.3255475507939511,0.3255475507939512,0.014482179768862298,0.007586899737089835,-0.0869140625,-0.09983348846435547,endpoint,0.3542555469368927,2
geometric_x,1/2,2,4,False,7,"(0, 1, 1, 1)",1.3542555469368927,1.4142135623730951,0.3542555469368927,0.41421356237309503,1.384234554654994,0.3842345546549939,0.030886379503249226,0.006294858765064343,-0.07470703125,-0.10770988464355469,endpoint,0.41421356237309503,2
geometric_x,1/2,2,4,False,8,"(1, 0, 0, 0)",1.4142135623730951,1.4768261459394993,0.41421356237309503,0.4768261459394993,1.4455198541562972,0.4455198541562972,0.031006330819390738,0.004636916488545166,-0.080078125,-0.11349010467529297,endpoint,0.4768261459394993,2
geometric_x,1/2,2,4,False,9,"(1, 0, 0, 1)",1.4768261459394993,1.5422108254079407,0.4768261459394993,0.5422108254079409,1.50951848567372,0.50951848567372,0.017171472158930744,0.0025967812676086833,-0.09912109375,-0.11713123321533203,endpoint,0.5422108254079409,2
geometric_x,1/2,2,4,False,10,"(1, 0, 1, 0)",1.5422108254079407,1.6104903319492543,0.5422108254079409,0.6104903319492543,1.5763505786785976,0.5763505786785975,0.0006673131125416132,0.0004521617491594326,-0.1181640625,-0.1186532974243164,D,0.587890625,3
geometric_x,1/2,2,4,False,11,"(1, 0, 1, 1)",1.6104903319492543,1.681792830507429,0.6104903319492543,0.6817928305074291,1.6461415812283418,0.6461415812283416,0.011685532808188565,0.0014915652679477068,-0.10595703125,-0.11782264709472656,endpoint,0.6104903319492543,2
geometric_x,1/2,2,4,False,12,"(1, 1, 0, 0)",1.681792830507429,1.7562521603732995,0.6817928305074291,0.7562521603732995,1.7190224954403643,0.7190224954403643,0.027775140194537598,0.003324213857869713,-0.0869140625,-0.114776611328125,endpoint,0.6817928305074291,2
geometric_x,1/2,2,4,False,13,"(1, 1, 0, 1)",1.7562521603732995,1.8340080864093424,0.7562521603732995,0.8340080864093424,1.795130123391321,0.7951301233913209,0.006440658690820119,0.006232811632654312,-0.10595703125,-0.10940074920654297,endpoint,0.7562521603732995,2
geometric_x,1/2,2,4,False,14,"(1, 1, 1, 0)",1.8340080864093424,1.9152065613971474,0.8340080864093424,0.9152065613971473,1.8746073239032448,0.8746073239032449,0.012082042264795659,0.00862623374267047,-0.09375,-0.1016378402709961,endpoint,0.8340080864093424,2
geometric_x,1/2,2,4,False,15,"(1, 1, 1, 1)",1.9152065613971474,2.0,0.9152065613971473,1.0,1.9576032806985737,0.9576032806985737,0.015561753832476377,0.011239305540585165,-0.08154296875,-0.09142780303955078,endpoint,0.9152065613971473,2
uniform_x,1/2,3,4,False,0,"(0, 0, 0, 0)",1.0,1.0625,0.0,0.0625,1.03125,0.03125,0.03187323864373392,0.020499698946776224,-0.043701171875,-0.01439666748046875,endpoint,0.0,2
uniform_x,1/2,3,4,False,1,"(0, 0, 0, 1)",1.0625,1.125,0.0625,0.125,1.09375,0.09375,0.02497703409366612,0.01739357313344691,-0.061767578125,-0.040305137634277344,endpoint,0.0625,2
uniform_x,1/2,3,4,False,2,"(0, 0, 1, 0)",1.125,1.1875,0.125,0.1875,1.15625,0.15625,0.012473957307290956,0.014680257898353694,-0.068115234375,-0.061507225036621094,endpoint,0.125,2
uniform_x,1/2,3,4,False,3,"(0, 0, 1, 1)",1.1875,1.25,0.1875,0.25,1.21875,0.21875,0.0070208277261161415,0.012102144757793112,-0.079833984375,-0.07861614227294922,endpoint,0.1875,2
uniform_x,1/2,3,4,False,4,"(0, 1, 0, 0)",1.25,1.3125,0.25,0.3125,1.28125,0.28125,0.017135404010621122,0.00989744521703349,-0.0771484375,-0.09213829040527344,endpoint,0.3125,2
uniform_x,1/2,3,4,False,5,"(0, 1, 0, 1)",1.3125,1.375,0.3125,0.375,1.34375,0.34375,0.024943775347326794,0.007808371336705672,-0.0771484375,-0.10249614715576172,endpoint,0.375,2
uniform_x,1/2,3,4,False,6,"(0, 1, 1, 0)",1.375,1.4375,0.375,0.4375,1.40625,0.40625,0.028516917558470228,0.0058075172371053205,-0.079833984375,-0.11004638671875,endpoint,0.4375,2
uniform_x,1/2,3,4,False,7,"(0, 1, 1, 1)",1.4375,1.5,0.4375,0.5,1.46875,0.46875,0.01678192357014526,0.0036661091402961027,-0.097900390625,-0.11509037017822266,endpoint,0.5,2
uniform_x,1/2,3,4,False,8,"(1, 0, 0, 0)",1.5,1.5625,0.5,0.5625,1.53125,0.53125,0.031442755594078026,0.0021368061346345173,-0.08349609375,-0.11788749694824219,endpoint,0.5625,2
uniform_x,1/2,3,4,False,9,"(1, 0, 0, 1)",1.5625,1.625,0.5625,0.625,1.59375,0.59375,0.02141826276491717,0.0003515426016405268,-0.09521484375,-0.11873340606689453,D,0.6031901041666666,3
uniform_x,1/2,3,4,False,10,"(1, 0, 1, 0)",1.625,1.6875,0.625,0.6875,1.65625,0.65625,0.029480018787337022,0.001208893566835132,-0.086181640625,-0.1176004409790039,endpoint,0.625,2
uniform_x,1/2,3,4,False,11,"(1, 0, 1, 1)",1.6875,1.75,0.6875,0.75,1.71875,0.71875,0.02827112522050189,0.002770716797497709,-0.086181640625,-0.11487865447998047,endpoint,0.6875,2
uniform_x,1/2,3,4,False,12,"(1, 1, 0, 0)",1.75,1.8125,0.75,0.8125,1.78125,0.78125,0.031439313431417815,0.004163641721028051,-0.079833984375,-0.1106405258178711,endpoint,0.75,2
uniform_x,1/2,3,4,False,13,"(1, 1, 0, 1)",1.8125,1.875,0.8125,0.875,1.84375,0.84375,0.009955633541115075,0.006004019566751862,-0.097900390625,-0.10501670837402344,endpoint,0.8125,2
uniform_x,1/2,3,4,False,14,"(1, 1, 1, 0)",1.875,1.9375,0.875,0.9375,1.90625,0.90625,0.009914535387543716,0.007599839633461778,-0.104248046875,-0.09812164306640625,endpoint,0.9375,2
uniform_x,1/2,3,4,False,15,"(1, 1, 1, 1)",1.9375,2.0,0.9375,1.0,1.96875,0.96875,0.031121446180573602,0.00931037164852308,-0.115966796875,-0.0900564193725586,endpoint,1.0,2
geometric_x,1/2,3,4,False,0,"(0, 0, 0, 0)",1.0,1.0442737824274138,0.0,0.04427378242741384,1.022136891213707,0.02213689121370692,0.0329539091368774,0.014819454374902551,-0.045166015625,-0.01044464111328125,endpoint,0.0,2
geometric_x,1/2,3,4,False,1,"(0, 0, 0, 1)",1.0442737824274138,1.0905077326652577,0.04427378242741384,0.09050773266525766,1.0673907575463357,0.06739075754633575,0.031683862442350406,0.013725097123667769,-0.063232421875,-0.030208587646484375,endpoint,0.04427378242741384,2
geometric_x,1/2,3,4,False,2,"(0, 0, 1, 0)",1.0905077326652577,1.1387886347566916,0.09050773266525766,0.13878863475669165,1.1146481837109747,0.11464818371097465,0.031804600449775955,0.012539230670678457,-0.081298828125,-0.048061370849609375,endpoint,0.09050773266525766,2
geometric_x,1/2,3,4,False,3,"(0, 0, 1, 1)",1.1387886347566916,1.189207115002721,0.13878863475669165,0.18920711500272105,1.1639978748797064,0.16399787487970635,0.019265369779097496,0.011448305424618417,-0.081298828125,-0.0639791488647461,endpoint,0.13878863475669165,2
geometric_x,1/2,3,4,False,4,"(0, 1, 0, 0)",1.189207115002721,1.241857812073484,0.18920711500272105,0.24185781207348406,1.2155324635381026,0.21553246353810257,0.008203302038745289,0.01027168572652813,-0.081787109375,-0.07793426513671875,endpoint,0.18920711500272105,2
geometric_x,1/2,3,4,False,5,"(0, 1, 0, 1)",1.241857812073484,1.2968395546510096,0.24185781207348406,0.29683955465100964,1.269348683362247,0.2693486833622469,0.011080720838320306,0.009012337150537465,-0.081787109375,-0.08989620208740234,endpoint,0.29683955465100964,2
geometric_x,1/2,3,4,False,6,"(0, 1, 1, 0)",1.2968395546510096,1.3542555469368927,0.29683955465100964,0.3542555469368927,1.3255475507939511,0.3255475507939512,0.0191412764191633,0.007662574724316146,-0.081298828125,-0.09983348846435547,endpoint,0.3542555469368927,2
geometric_x,1/2,3,4,False,7,"(0, 1, 1, 1)",1.3542555469368927,1.4142135623730951,0.3542555469368927,0.41421356237309503,1.384234554654994,0.3842345546549939,0.010031826617725049,0.005934674980066432,-0.099365234375,-0.10770988464355469,endpoint,0.41421356237309503,2
geometric_x,1/2,3,4,False,8,"(1, 0, 0, 0)",1.4142135623730951,1.4768261459394993,0.41421356237309503,0.4768261459394993,1.4455198541562972,0.4455198541562972,0.013938951968218028,0.004323145939946536,-0.099853515625,-0.11349010467529297,endpoint,0.4768261459394993,2
geometric_x,1/2,3,4,False,9,"(1, 0, 0, 1)",1.4768261459394993,1.5422108254079407,0.4768261459394993,0.5422108254079409,1.50951848567372,0.50951848567372,0.01652297780397659,0.0025840258357585633,-0.099853515625,-0.11713123321533203,endpoint,0.5422108254079409,2
