partition_kind,exponent,q,depth,gap_li,gap_ld,gap_reduction,opt_err_li,opt_err_ld,free_err,worst_cell_x_mid_li,worst_cell_x_mid_ld,worst_cell_shift,worst_cell_plog_mid_li,worst_cell_plog_mid_ld,param_to_cell_ratio_li,param_to_cell_ratio_ld
mirror_harmonic_x,1/2,5,6,0.0222192355137775,0.013676353701344266,0.384481356576649,0.02755863343646477,0.019015751624031536,0.005339397922687269,1.01538461538462,1.85199485199485,0.8366102366102299,0.02202630632999885,0.8890800883325878,,
mirror_harmonic_x,1/2,5,7,0.03119239707822337,0.01622539767884988,0.479828445433023,0.033934941038349486,0.018967941638976,0.0027425439601261184,1.99013413837104,1.0077519379845,0.9823822003865401,0.9928656741059791,0.011140557605200408,,
mirror_harmonic_x,1/2,7,3,0.00018755613804587873,0.00018755613804587873,0.000000000000000,0.030433602709489953,0.030433602709489953,0.030246046571444075,1.11111111111111,1.11111111111111,0.0,0.15200309344505006,0.15200309344505006,,
mirror_harmonic_x,1/2,7,4,0.0058491045224674,0.0011592894274115098,0.801800528105032,0.024152031993215327,0.019462216898159437,0.018302927470747927,1.05882352941176,1.98387096774194,0.9250474383301799,0.08246216019197297,0.9883181949523647,,
mirror_harmonic_x,1/2,7,5,0.014135700133867132,0.009582448076437886,0.322110119365103,0.024266569033602244,0.019713316976172998,0.010130868899735112,1.99206349206349,1.1968253968254,0.7952380952380902,0.9942636304508555,0.2592126948813857,,
mirror_harmonic_x,1/2,7,6,0.02858414068105998,0.014185138910533728,0.503740935618439,0.03392353860374725,0.019524536833220998,0.005339397922687269,1.99606299212598,1.25842280636801,0.73764018575797,0.9971572502311746,0.3316167220327048,,
mirror_harmonic_x,1/2,7,7,0.030840167602579016,0.016972135103501963,0.449674355787785,0.033582711562705134,0.01971467906362808,0.0027425439601261184,1.67699375033385,1.99803921568627,0.3210454653524202,0.7458773124090196,0.9985848993069559,,
uniform_x,1/2,1,3,0.019283595670656614,0.013637256163105467,0.292805325520439,0.03855030560180408,0.03290396609425293,0.019266709931147465,1.0625,1.9375,0.875,0.0874628412503394,0.9541963103868752,,
uniform_x,1/2,1,4,0.03065805300711341,0.022260899103183227,0.273897168289906,0.041080793032408074,0.03268363912847789,0.010422740025294662,1.96875,1.46875,0.5,0.9772799234999164,0.5545888516776374,,
uniform_x,1/2,1,5,0.0365714872306948,0.02705313593244201,0.260267000852619,0.04199111634305641,0.03247276504480362,0.005419629112361607,1.015625,1.484375,0.46875,0.02236781302845451,0.5698556083309478,,
