kind,depth,cell_index,half,m_mid,width_x,width_log,c_star,g,eps_mid,eps_prime_mid,eps_pp_mid,mean_cell_eps,cell_moment1,cell_moment2,eps_a,eps_b,contains_mstar,dist_to_mstar
midpoint_dense_x,8,131,R,0.514317846124507,0.004091178248828431,0.0027016658013751527,-0.1175851821899414,-0.015237808227539062,0.08435020391529757,-0.047297075325925086,-0.6291300912237574,0.0843497651560774,-6.59056026407545e-8,1.17536651583715e-7,0.0844456368346748,0.0842521384396295,0,0.07162280523554365
midpoint_dense_x,8,132,R,0.5184092069144088,0.004091543330975389,0.0026946265789697943,-0.11773014068603516,-0.015382766723632812,0.08415143840333206,-0.04986413786261601,-0.62574427091902,0.0841510019275744,-6.94950797893902e-8,1.17280616200291e-7,0.0842521384396295,0.0840481195111815,0,0.07571416602544545
midpoint_dense_x,8,133,R,0.5225009784288366,0.004091999697879878,0.0026876844213039597,-0.11786746978759766,-0.015520095825195312,0.0839421768449562,-0.05241765927942443,-0.6223853738987049,0.0839417426151864,-7.30702193965070e-8,1.17015073500105e-7,0.0840481195111815,0.0838336287993914,0,0.0798059375398732
midpoint_dense_x,8,134,R,0.5265932519569239,0.004092547358294674,0.00268083839890354,-0.1179952621459961,-0.01564788818359375,0.08372246731375299,-0.05495780291208041,-0.6190530423716206,0.0837220352932879,-7.66317146735215e-8,1.16740043910562e-7,0.0838336287993914,0.0836087137046196,0,0.08389821106796047
midpoint_dense_x,8,135,R,0.5306861187970671,0.0040931863219919595,0.002674087594339236,-0.11811447143554688,-0.01576709747314453,0.08349235654181408,-0.05748472977415764,-0.6157469246317753,0.0834919266944396,-8.01802513722593e-8,1.16455542534604e-7,0.0836087137046196,0.0833734202938835,0,0.08799107790810368
midpoint_dense_x,8,136,R,0.5347796702577401,0.004093916599353875,0.0026674311017436114,-0.11822509765625,-0.015877723693847656,0.08325188993595378,-0.05999859859579226,-0.6124666749373546,0.0832514622259596,-8.37165079760941e-8,1.16161579168226e-7,0.0833734202938835,0.0831277933169281,0,0.0920846293687767
midpoint_dense_x,8,137,R,0.538873997657864,0.004094738200894232,0.002660868026294727,-0.11832618713378906,-0.01597881317138672,0.08300111159364454,-0.062499565861326545,-0.6092119533928902,0.0830006859857120,-8.72411558789179e-8,1.15858158312164e-7,0.0831277933169281,0.0828718762220293,0,0.09617895676890065
midpoint_dense_x,8,138,R,0.5429691923266615,0.00409565113670074,0.0026543974836561457,-0.11841964721679688,-0.01607227325439453,0.08274006431869418,-0.06498778584586873,-0.605982425834579,0.0827396407782417,-9.07548595522501e-8,1.15545279177396e-7,0.0828718762220293,0.0826057111715475,0,0.10027415143769813
midpoint_dense_x,8,139,R,0.5470653456029113,0.004096655415798622,0.002648018599379187,-0.11850452423095703,-0.016157150268554688,0.08246878963668636,-0.06746341065074635,-0.6027777637187215,0.0824683681293817,-9.42582766980991e-8,1.15222935684682e-7,0.0826057111715475,0.0823293390572549,0,0.10437030471394793
midpoint_dense_x,8,140,R,0.5511625488335257,0.004097751045430087,0.002641730508260609,-0.11858081817626953,-0.016233444213867188,0.0821873278102031,-0.06992659023783787,-0.599597644013245,0.0821869083024055,-9.77520583878696e-8,1.14891116457997e-7,0.0823293390572549,0.0820427995154575,0,0.10846750794456228
midpoint_dense_x,8,141,R,0.5552608933713641,0.004098938030246524,0.0026355323536576547,-0.11864948272705078,-0.016302108764648438,0.08189571785385508,-0.07237747246276471,-0.5964417490922781,0.0818953003122891,-1.01236849185344e-7,1.14549804812030e-7,0.0820427995154575,0.0817461309419353,0,0.1125658524824007
midpoint_dense_x,8,142,R,0.5593604705721904,0.004100216371406562,0.002629423286755639,-0.11870861053466797,-0.016361236572265625,0.08159399754914498,-0.07481620310691717,-0.5933097666337512,0.0815935819410068,-1.04713287252982e-7,1.14198978733540e-7,0.0817461309419353,0.0814393705067290,0,0.11666542968322702
midpoint_dense_x,8,143,R,0.563461371790684,0.00410158606558042,0.002623402465789293,-0.1187601089477539,-0.016412734985351562,0.08128220345918746,-0.07724292590830228,-0.590201389519994,0.0812817897522323,-1.08182004440317e-7,1.13838610856923e-7,0.0814393705067290,0.0811225541687987,0,0.12076633090172062
midpoint_dense_x,8,144,R,0.5675636883753961,0.00410304710384346,0.0026174690552080992,-0.11880302429199219,-0.016455650329589844,0.08096037094331887,-0.07965778259117806,-0.5871163157413103,0.0809599591055207,-1.11643626352754e-7,1.13468668433315e-7,0.0811225541687987,0.0807957166905843,0,0.12486864748643267
midpoint_dense_x,8,145,R,0.5716675116625503,0.004104599470465153,0.0026116222247915544,-0.11883831024169922,-0.016490936279296875,0.08062853417162397,-0.08206091289445594,-0.5840542483025081,0.0806281241717315,-1.15098772399552e-7,1.13089113293956e-7,0.0807957166905843,0.0804588916525013,0,0.12897247077358687
midpoint_dense_x,8,146,R,0.5757729329685719,0.0041062431415779255,0.002605861148704036,-0.1188650131225586,-0.01651763916015625,0.08028672613941346,-0.08445245459883954,-0.5810148951323691,0.0802863179464088,-1.18548055819640e-7,1.12699901807253e-7,0.0804588916525013,0.0801121114674039,0,0.13307789207960852
midpoint_dense_x,8,147,R,0.5798800435812199,0.004107978083718322,0.0026001850044871655,-0.11888408660888672,-0.016536712646484375,0.07993497868168897,-0.08683254355266756,-0.5779979689960477,0.0799345722650262,-1.21992083682604e-7,1.12300984829637e-7,0.0801121114674039,0.0797554073950530,0,0.13718500269225653
midpoint_dense_x,8,148,R,0.5839889347491973,0.004109804252236282,0.0025945929719875527,-0.11889457702636719,-0.016547203063964844,0.07957332248763205,-0.08920131369642781,-0.575003187410387,0.0795729178171553,-1.25431456864059e-7,1.11892307650290e-7,0.0797554073950530,0.0793888095566285,0,0.14129389386023394
midpoint_dense_x,8,149,R,0.5880996976700943,0.0041117215895576376,0.0025890842322123797,-0.1188974380493164,-0.016550064086914062,0.07920178711515713,-0.0915588970859037,-0.5720302725621528,0.0792013841612549,-1.28866769992723e-7,1.11473809929523e-7,0.0793888095566285,0.0790123469493276,0,0.1454046567811309
midpoint_dense_x,8,150,R,0.5922124234765183,0.004113730023290518,0.002583657966108155,-0.11889171600341797,-0.016544342041015625,0.07882040100557564,-0.09390542391390888,-0.5690789512291818,0.0788199997389414,-1.32298611366740e-7,1.11045425630742e-7,0.0790123469493276,0.0786260474610946,0,0.14951738258755487
midpoint_dense_x,8,151,R,0.5963272032202469,0.004115829464166998,0.0025783133532589764,-0.11887836456298828,-0.016530990600585938,0.07842919149841365,-0.09624102253057121,-0.566148954704455,0.0784287918901701,-1.35727562836919e-7,1.10607082946135e-7,0.0786260474610946,0.0782299378855320,0,0.15363216233128352
midpoint_dense_x,8,152,R,0.6004441278542316,0.00411801980380222,0.002573049570495034,-0.11885738372802734,-0.016510009765625,0.07802818484643859,-0.09856581946210619,-0.5632400187231006,0.0780277868682092,-1.39154199654996e-7,1.10158704215766e-7,0.0782299378855320,0.0778240439370446,0,0.15774908696526824
midpoint_dense_x,8,153,R,0.6045632882122618,0.004120300912258346,0.0025678657904056323,-0.11882877349853516,-0.016481399536132812,0.0776174062309466,-0.10087993942803297,-0.5603518833923525,0.0776170098545716,-1.42579090282102e-7,1.09700205840035e-7,0.0778240439370446,0.0774083902662728,0,0.1618682473232984
midpoint_dense_x,8,154,R,0.6086847749860924,0.004122672635402669,0.002562761179751072,-0.11879158020019531,-0.01644420623779297,0.07719687977737033,-0.10318350535676823,-0.557484293124478,0.0771964849754674,-1.46002796155922e-7,1.09231498185728e-7,0.0774083902662728,0.0769830004758797,0,0.16598973409712903
midpoint_dense_x,8,155,R,0.6128086786998101,0.004125134792032803,0.0025577348977603442,-0.11874675750732422,-0.016399383544921875,0.07676662857127303,-0.10547663839953192,-0.5546369965727128,0.0767662353164459,-1.49425871411928e-7,1.08752485485039e-7,0.0769830004758797,0.0765478971367544,0,0.17011363781084676
midpoint_dense_x,8,156,R,0.6169350896812074,0.004127687170761618,0.002552786094311199,-0.11869430541992188,-0.01634693145751953,0.07632667467479515,-0.10775945794249353,-0.5518097465702346,0.0763262829401726,-1.52848862555211e-7,1.08263065728047e-7,0.0765478971367544,0.0761031018047059,0,0.17424004879224397
midpoint_dense_x,8,157,R,0.6210640980299047,0.004130329526632837,0.0025479139079782054,-0.11863422393798828,-0.016286849975585938,0.07587703914362998,-0.110032081617078,-0.5490023000722235,0.0758766489029099,-1.56272308078290e-7,1.07763130548158e-7,0.0761031018047059,0.0756486350377252,0,0.1783690571409413
midpoint_dense_x,8,158,R,0.6251957935819457,0.004133061577449082,0.0025431174639389265,-0.11856651306152344,-0.016219139099121094,0.07541774204461027,-0.11229462530834455,-0.5462144181010615,0.0754173532718761,-1.59696738019981e-7,1.07252565100611e-7,0.0756486350377252,0.0751845164138990,0,0.18250075269298227
midpoint_dense_x,8,159,R,0.6293302658705642,0.004135882999787954,0.0025383958717287713,-0.11849117279052734,-0.016143798828125,0.07494880247399072,-0.11454720316134315,-0.5434458656947322,0.0749484151434129,-1.63122673460786e-7,1.06731247934027e-7,0.0751845164138990,0.0747107645500671,0,0.1866352249816008
midpoint_dense_x,8,160,R,0.6334676040827967,0.004138793424677489,0.0025337482228270924,-0.118408203125,-0.016060829162597656,0.07447023857652568,-0.11678992758534279,-0.5406964118584928,0.0744698526630603,-1.66550625948161e-7,1.06199050854793e-7,0.0747107645500671,0.0742273971213234,0,0.1907725631938333
midpoint_dense_x,8,161,R,0.6376078970115877,0.0041417924329043565,0.002529173588064537,-0.1183176040649414,-0.015970230102539062,0.07398206756544223,-0.11902290925581993,-0.5379658295199014,0.0739816830441961,-1.69981096846170e-7,1.05655838784390e-7,0.0742273971213234,0.0737344308814671,0,0.19491285612262432
midpoint_dense_x,8,162,R,0.6417512330029989,0.004144879549917713,0.0025246710148316698,-0.11821937561035156,-0.01587200164794922,0.07348430574342346,-0.12124625711407755,-0.5352538954872935,0.0734839225900457,-1.73414576601421e-7,1.05101469609375e-7,0.0737344308814671,0.0732318816845232,0,0.19905619211403547
midpoint_dense_x,8,163,R,0.6458976998981081,0.004148054240300958,0.002520239524075596,-0.11811351776123047,-0.015766143798828125,0.07297696852472446,-0.12346007836436257,-0.5325603904118105,0.0729765867152572,-1.76851543919348e-7,1.04535794024380e-7,0.0732318816845232,0.0727197645074585,0,0.2032026590091447
midpoint_dense_x,8,164,R,0.6500473849691413,0.004151315901765207,0.0025158781070631075,-0.11800003051757812,-0.01565265655517578,0.07246007045855296,-0.1256644784683294,-0.5298850987531017,0.0724596899695225,-1.80292464840297e-7,1.03958655367725e-7,0.0727197645074585,0.0721980934742342,0,0.20735234408017789
midpoint_dense_x,8,165,R,0.6542003748493372,0.00415466385862695,0.0025115857218900306,-0.11787891387939453,-0.015531539916992188,0.07193362525386271,-0.12785956113668362,-0.5272278087488343,0.0719332460619545,-1.83737791707960e-7,1.03369889449919e-7,0.0721980934742342,0.0716668818813456,0,0.21150533396037385
midpoint_dense_x,8,166,R,0.6583567554560112,0.004158097354721058,0.002507361289715737,-0.1177511215209961,-0.01540374755859375,0.07139764580571606,-0.1300454283178324,-0.5245883123881565,0.0713972678882709,-1.87187962018904e-7,1.02769324375000e-7,0.0716668818813456,0.0711261422250145,0,0.21566171456704786
midpoint_dense_x,8,167,R,0.6625166119062205,0.004161615545697606,0.0025032036906943445,-0.11761474609375,-0.015267372131347656,0.07085214422339003,-0.13222218018333798,-0.5219664053892845,0.0708517675582423,-1.90643397141666e-7,1.02156780354773e-7,0.0711261422250145,0.0705758862302165,0,0.21982157101725708
midpoint_dense_x,8,168,R,0.6666800284243946,0.0041652174906503525,0.002499111759580286,-0.11747169494628906,-0.015124320983886719,0.07029713186041553,-0.13438991510996656,-0.5193618871813943,0.0702967564257610,-1.94104500894526e-7,1.01532069516293e-7,0.0705758862302165,0.0700161248817399,0,0.22398498753543117
midpoint_dense_x,8,169,R,0.6708470882412225,0.00416890214300536,0.00249508428097156,-0.11732101440429688,-0.014973640441894531,0.06973261934675612,-0.13654872965809095,-0.5167745608910271,0.0697322451211667,-1.97571657965792e-7,1.00894995702247e-7,0.0700161248817399,0.0694468684574923,0,0.22815204735225914
midpoint_dense_x,8,170,R,0.675017873483033,0.004172668340615804,0.002491119984166068,-0.11716365814208984,-0.0148162841796875,0.06915861662335221,-0.1386987185461951,-0.5142042333332328,0.0691582435859034,-2.01045232164058e-7,1.00245354265259e-7,0.0694468684574923,0.0688681265642922,0,0.2323228325940696
midpoint_dense_x,8,171,R,0.6791924650508268,0.004176514794971942,0.0024872175375835193,-0.11699867248535156,-0.014651298522949219,0.06857513297927975,-0.1408399746211968,-0.5116507150077032,0.0685747611098226,-2.04525564479350e-7,9.95829318555442e-8,0.0688681265642922,0.0682799081764041,0,0.23649742416186337
midpoint_dense_x,8,172,R,0.6833709424880419,0.004180440079457837,0.0024833755427251525,-0.11682605743408203,-0.014478683471679688,0.06798217709179366,-0.14297258882427688,-0.5091138201001775,0.0679818063701716,-2.08012970938344e-7,9.89075062030786e-8,0.0682799081764041,0.0676822216771008,0,0.24067590159907848
midpoint_dense_x,8,173,R,0.6875533838360468,0.004184442616552486,0.0024795925276166475,-0.11664581298828125,-0.014298439025878906,0.06737975706955457,-0.1450966501518819,-0.5065933664894217,0.0673793874766655,-2.11507740232430e-7,9.82188458941620e-8,0.0676822216771008,0.0670750749035661,0,0.24485834294708342
midpoint_dense_x,8,174,R,0.6917398654762641,0.004188520663881645,0.0024758669396900412,-0.11645889282226562,-0.014111518859863281,0.06676788049936455,-0.14721224561152535,-0.504089175760125,0.0667675120161352,-2.15010131096158e-7,9.75167101433430e-8,0.0670750749035661,0.0664584751954763,0,0.2490448245873007
